baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PF3D7_1200800	122.542979526478	2.68313803441491	0.347625880154001	7.71846455513112	1.17739392071544e-14	6.63813268015517e-13
PF3D7_0507000	18.806213205985	-0.56724025746102	0.729347745209317	-0.777736355787631	0.436724454753708	0.605029773397516
PF3D7_1347600	31.6752555271712	-1.55062093421254	0.555542402370676	-2.79118376490353	0.0052515647078796	0.022954336809515
PF3D7_1025200	58.6229811945117	-0.609938908591371	0.424378380644912	-1.43725254727743	0.150646246897301	0.29480596822521
PF3D7_1347000	17.14383584927	-1.07483261072555	0.770814798740096	-1.3944109693825	0.163193537500853	0.312352194552711
PF3D7_0720000	154.58240137101	-0.753934932623636	0.306259161619285	-2.46175470682201	0.0138259188304424	0.0494356644677948
PF3D7_0723700	80.3717601406111	1.61015775837562	0.375905373725275	4.28341245143354	1.84048537613703e-05	0.000187158033454665
PF3D7_0932700	22.3345814462455	-0.955930478220531	0.631485589920811	-1.51378035140977	0.13008155763599	0.267055842512509
PF3D7_1219300	42.692069483071	-0.50270355574834	0.51801074544524	-0.970450053726699	0.331822209426144	0.509457470108254
PF3D7_0626800	6965.01876801814	-0.911216534271648	0.196781810485864	-4.63059330545749	3.64619427653972e-06	4.35392742833992e-05
PF3D7_0618000	43.8205533618846	0.244896899114116	0.48688018841604	0.502992121965027	0.614969810995982	0.751376297985569
PF3D7_1026500	20.3073877377735	0.354914772002656	0.65794136602062	0.539432220456454	0.589588653657936	0.735376046875511
PF3D7_0212900	563.435118232135	-0.16032731699761	0.222700670389231	-0.719922920381843	0.471572454990591	0.63494066340027
PF3D7_0623600	447.597411164501	-0.02694211911886	0.241053110001805	-0.111768394602577	0.911007047919268	0.945133654888196
PF3D7_0512600	528.643688434761	0.265898009344675	0.23741738597573	1.11996014214332	0.262730747423603	0.435291718373178
PF3D7_0104400	394.982317243326	-0.220893184194454	0.245391098498768	-0.900167877098292	0.368030918203402	0.542605001548477
PF3D7_0209200	228.480367884072	0.0194652582109514	0.255327044388806	0.076236570464154	0.939230888312996	0.961902336492943
PF3D7_1402300	331.07262534934	-0.916741671125204	0.242376954673698	-3.78229717573346	0.000155387693562369	0.00120574353157978
PF3D7_0618100	47.6707628717772	-0.440746712862147	0.444596617502815	-0.991340679417914	0.32151925567834	0.500715652024939
PF3D7_1223400	1055.72229715675	0.121876471830002	0.196267617136733	0.620970864210852	0.534618793521571	0.691010531757318
PF3D7_0425100	13.9528863017765	5.74999758621371	1.60904715521027	3.57354199819102	0.000352184725023718	0.00247418101775337
PF3D7_0715700	41.5460845666802	-0.434460919944357	0.523150874521397	-0.830469642895699	0.406273304501324	0.576838156917085
PF3D7_1135300	17.0638323101343	-0.742189052827881	0.708513939376112	-1.04752921795924	0.294855563743228	0.471218758849062
PF3D7_1003700	82.3694234812595	0.844673770918876	0.370700597001716	2.27858756568165	0.022691593785627	0.0722432871488083
PF3D7_1251200	227.037185677201	0.496237226656947	0.301786355784965	1.64433287703217	0.100107461764963	0.218567958186836
PF3D7_1345700	761.829802316809	-0.343684302211899	0.203308453630676	-1.69045750963324	0.0909404606638422	0.204984216496333
PF3D7_0920200	235.135799977313	0.140874745849495	0.278692363258933	0.505484772536117	0.613218391010578	0.750900117524254
PF3D7_0928500	27.7917806081249	0.73595703605775	0.564939339241773	1.30271869019691	0.192670818777769	0.348136238067418
PF3D7_0606000	251.911282705375	1.5199391294202	0.265086366650941	5.73375065878666	9.82337129712672e-09	1.979787138344e-07
PF3D7_1303300	25.4859847627269	-0.22916407025302	0.588920461772973	-0.389125671679178	0.697183183857543	0.809292129502605
PF3D7_1356800	24.5602581408053	-0.404564327018783	0.629219517474831	-0.642962139258444	0.520248667054773	0.678532229300721
PF3D7_1124700	156.117153849806	-0.615581860695906	0.290858444198744	-2.11643111270745	0.0343081582801919	0.0999345661187412
PF3D7_1235700	902.716879440766	-0.455561770911481	0.217084826329982	-2.09854266930199	0.0358572347368197	0.102706188757424
PF3D7_1121100	124.295494625582	0.166525591571297	0.311542572514674	0.534519536855445	0.592982136344917	0.737025626857737
PF3D7_1040500	25.9610258497463	-0.567708730690073	0.581841939338855	-0.975709539493077	0.329208423544305	0.507192777055114
PF3D7_0220600	281.674953473604	2.16169301055104	0.280862170266855	7.69663286621035	1.3969853171061e-14	7.77771575298823e-13
PF3D7_1029700	18.4660366196337	0.447587512359152	1.73048856390423	0.258648061417599	0.795906797036313	0.878708417514355
PF3D7_0827500	171.426215215956	0.104574881852272	0.282005427143229	0.37082577775767	0.710767300223983	0.818809285173673
PF3D7_1001000	120.339985598137	0.199745186763148	0.321886388357443	0.62054561481282	0.534898632416542	0.691010531757318
PF3D7_1023400	106.011973208455	-0.368379655046019	0.325556066830495	-1.1315398254821	0.25782795093623	0.430299120858836
PF3D7_1303600	20.9609247726817	-0.125168282665559	0.636514945750487	-0.196646258664011	0.844104368149849	0.906366908565941
PF3D7_1031000	26.4057441252662	-1.72041759119765	0.671595084159085	-2.56168877911281	0.010416461413029	0.0394179431891513
PF3D7_0527900	196.044299504285	0.387582596290288	0.276388537081619	1.40231067606047	0.160822493734876	0.309151224469201
PF3D7_0513600	1781.80394084982	0.202319875416043	0.188230822251034	1.07484987313194	0.282441947438879	0.459122786092251
PF3D7_0718400	463.736156606668	0.861131460345231	0.231196634189417	3.72467126679584	0.000195569902588308	0.00147388891053862
PF3D7_1464200	38.1529624573081	0.82919658539322	0.49399895765667	1.67853913969089	0.0932418963108139	0.209056149281624
PF3D7_1430400	28.8078951679726	0.649676136626257	0.566602571614355	1.1466169925336	0.251539950416456	0.423479887459775
PF3D7_1225700	87.9708244007734	0.176377286857986	0.390009692968044	0.452238213660083	0.651097381648288	0.77581266395438
PF3D7_0522200	122.996389986503	-0.216876443173274	0.307046440006189	-0.70633107867625	0.479982270560447	0.642766395994057
PF3D7_1345500	72.6859115738366	0.346887641801524	0.381073184886369	0.910291396926714	0.362668854388996	0.538083636725046
PF3D7_0518200	277.402019853544	-0.649292592263112	0.248663582545912	-2.61112860039821	0.00902439510164605	0.0352894256213622
PF3D7_1102800	652.139059458537	1.48279197881731	0.215891031788149	6.86824258764188	6.49976260239239e-12	2.58481630634426e-10
PF3D7_1235000	56.110667734192	0.550450456531445	0.530750754089121	1.03711667348666	0.29968148550278	0.476553879337309
PF3D7_1128100	376.130857187672	-0.533096582449682	0.229211934643038	-2.32578021419303	0.0200302786885771	0.0654067897939315
PF3D7_0809500	50.685249823082	-0.217640042578937	0.441646486535112	-0.492792423837462	0.6221592644492	0.756716920769179
PF3D7_0215500	153.8624381549	0.456163253877019	0.288431665867129	1.58152972734678	0.11375696738147	0.241388057511704
PF3D7_1228300	385.486529262823	-0.347630897463927	0.22946011798301	-1.51499485191438	0.129773707840592	0.266856922771005
PF3D7_1148700	199.72551441143	2.92170716225499	0.907558153562603	3.21930572799758	0.00128501400131771	0.00730032189013911
PF3D7_1247700	18.8303513789417	0.481714646946018	0.69563737470375	0.692479536699944	0.488636232396526	0.65112543460624
PF3D7_0305700	588.328787990129	-0.332046450351336	0.216657166845267	-1.53258927542645	0.125377085583507	0.259965610327543
PF3D7_0626600	26.5457166075128	-1.33992363621677	0.59764873559892	-2.24199192000966	0.024961894521919	0.0774314298602152
PF3D7_0304500	115.034982001083	-0.0984567295510898	0.334120886752719	-0.294673974165396	0.768242946435023	0.859305395133499
PF3D7_0930200	21.0564789343065	-1.73793839131438	0.71077665026434	-2.44512589245586	0.014480158727714	0.0513492252971642
PF3D7_1351400	2294.35009668266	-1.23478797589063	0.182780355088386	-6.75558363640082	1.42261413940152e-11	5.01960681847989e-10
PF3D7_0110400	244.255120759949	0.271636448162896	0.255082629709261	1.06489590636768	0.286923037731963	0.463195074323364
PF3D7_1354300	368.849840598722	1.2589195130623	0.2452573632037	5.13305491267432	2.85076687766155e-07	4.39353483498427e-06
PF3D7_1432200	36.4852871488402	-0.838364248959349	0.51268523910911	-1.63524163562066	0.101998403180097	0.221934972039155
PF3D7_0511300	48.582614537555	-0.0810934753727709	0.499072782877385	-0.162488274566346	0.870921361116667	0.921397927597243
PF3D7_1417600	268.305442663098	1.42405665998967	0.262752577656572	5.41976285329147	5.96781455489378e-08	1.05061842005917e-06
PF3D7_0620100	107.038716180947	0.285767756176158	0.343768915266933	0.831278639472862	0.405816238681787	0.57637293593389
PF3D7_1034500	195.139279058124	0.0711471391779926	0.274795729145299	0.258909188287906	0.795705308630827	0.878708417514355
PF3D7_1458000	166.616315474426	0.198325861029932	0.278208310917102	0.712868211507267	0.475927311467392	0.63881844309425
PF3D7_1309100	1402.85433843788	-1.51579167543635	0.193473916825588	-7.83460478966162	4.70319688098131e-15	2.90944984831816e-13
PF3D7_0519800	334.937511451669	1.02290483970909	0.24796700639031	4.1251650959523	3.70468909418301e-05	0.000345926314999814
PF3D7_0408300	255.012258910556	0.605845527071074	0.261122301807334	2.32016002799366	0.0203322220380745	0.0662237344074776
PF3D7_1005000	62.4339708263168	-0.686012067167415	0.446038743859097	-1.53801004197995	0.124046159472511	0.257816889542961
PF3D7_1103400	187.533719007267	0.511284028041094	0.286561468870262	1.78420368257036	0.0743905741470461	0.174939607841047
PF3D7_1464000	426.197610691049	1.1449015822329	0.232206965509025	4.93052213021752	8.20101250931392e-07	1.13438850051193e-05
PF3D7_1478900	339.204323489819	-0.0514928475043207	0.232209255217619	-0.221751917063182	0.824507012124309	0.896056415584349
PF3D7_0314500	141.893839571838	0.0729475814305329	0.292927094235971	0.249029819589748	0.803337715176015	0.88325504403702
PF3D7_0926700	359.447993257621	-1.12596217106986	0.229738504508737	-4.90105989623974	9.53209865697642e-07	1.31036936475842e-05
PF3D7_1353500	86.9470378701806	-0.258601545322543	0.355438285297626	-0.727556810898981	0.46688492679079	0.631300990870122
PF3D7_1211800	3200.45805564621	0.323759351846006	0.204460829484654	1.58347861867745	0.11331241624184	0.240788884513909
PF3D7_0316500	116.030476050144	-0.406215378084189	0.31329397648518	-1.29659491906447	0.194770601605574	0.35121791884665
PF3D7_1251500	138.065728274437	1.00800715893637	0.313509072806517	3.21524079004395	0.00130335144792855	0.00737624632879184
PF3D7_0709100	751.724111272494	-0.16836208221405	0.207484743344554	-0.811443190955318	0.417111204266964	0.587357984130591
PF3D7_0305900	22.9882849765853	-2.06319677593657	0.669833154954978	-3.08016520334119	0.00206885805288826	0.0107093858845608
PF3D7_1450300	58.4790422815771	-0.143894628875809	0.426993544800477	-0.336994857716285	0.736120776562818	0.837039044884041
PF3D7_0614800	189.399624848047	0.0369503881566699	0.300955837856232	0.122776778213956	0.902283863415029	0.93808866261123
PF3D7_1011400	298.415364582553	-0.507143992740529	0.243186752536494	-2.08540961812639	0.0370321345302387	0.104991169444738
PF3D7_0933900	250.160496563602	0.14494085515057	0.251504920429952	0.576294312265508	0.564416266671534	0.714788186452947
PF3D7_1117200	49.8161028703853	0.72685295287142	0.496412935515096	1.46421033955775	0.143136486003089	0.284993253758498
PF3D7_1335600	32.7687099756843	-1.21319351509767	0.54134097499265	-2.24108938938928	0.0250202853689505	0.0774601096632714
PF3D7_0504600	259.510625121492	-0.0588959046437732	0.314205201300846	-0.187444079219368	0.851312464792085	0.909946176670013
PF3D7_1350200	175.269380961587	-0.580133181967603	0.298074989066773	-1.94626588357484	0.0516228094692126	0.134225331801444
PF3D7_0320400	19.5812207589039	2.7431739597139	0.760752784804	3.60586778584143	0.000311111516689049	0.00221710511253284
PF3D7_0932300	385.814000114037	-1.36221822505749	0.227388793447764	-5.99070079225526	2.0893873251354e-09	4.89796376113319e-08
PF3D7_1012400	15292.9505174227	-1.46177798659509	0.221213596486346	-6.60799340462473	3.89564039268594e-11	1.29486435141964e-09
PF3D7_1207000	223.55403062543	0.368389237735108	0.274117010343824	1.34391235798551	0.178976729334796	0.332295059460842
PF3D7_1104200	340.441830066512	0.326947096968036	0.244663773052747	1.33631184089337	0.181447367853819	0.334506033286801
PF3D7_0211600	30.1824750976879	-2.05219604214729	0.622882979764748	-3.29467349215797	0.000985360978099055	0.00588310696575495
PF3D7_0219100	20.9136147381347	-1.01294852875611	0.664630771089617	-1.52407708583136	0.127489455986983	0.263587323920882
PF3D7_1464900	238.404382232635	0.362629504076791	0.257267033032757	1.40954517103098	0.158674026512601	0.306343352443487
PF3D7_1004300	463.707564141269	0.522739483972326	0.238271273233938	2.19388379000726	0.0282437650270363	0.0849984658313647
PF3D7_1204100	67.815020275911	0.643962882962438	0.385709831690401	1.66955267938135	0.0950078994736383	0.211265693587411
PF3D7_1303100	208.654841740906	-0.716170347068383	0.262541399175953	-2.72783777840847	0.00637509508781172	0.026787427850107
PF3D7_0719100	265.101469728595	-0.193464738592906	0.267237242575342	-0.723943776430648	0.469100252938683	0.633527145721314
PF3D7_0305600	357.220312147335	-0.596900792287618	0.251284082658994	-2.37540231745457	0.0175298316261155	0.0591499015626653
PF3D7_0731700	81.0062496480409	-0.038445981288317	0.415981681254342	-0.0924222941077304	0.92636252709704	0.954845006158715
PF3D7_1252800	129.901689023952	2.65139281786972	0.354893000486031	7.47096396445857	7.96094558100389e-14	4.17153548444604e-12
PF3D7_0618900	153.102035532067	-0.692251485355504	0.287889865280168	-2.40457052797541	0.0161914815650567	0.0555013910229574
PF3D7_1314200	85.739750093157	0.0941251172399881	0.34993259806122	0.268980705888741	0.787944530154284	0.873880711480872
PF3D7_1120300	75.6092237138142	-0.102370474373015	0.368428677922524	-0.277856965289066	0.781122160216692	0.868476810186008
PF3D7_1414900	21.6649619316329	0.250427871762736	0.646785465857077	0.38718846508229	0.698616689004181	0.810354595757881
PF3D7_1422300	16.436646389933	0.468083363478718	0.761586502631571	0.614616149132517	0.53880824690452	0.693999980252381
PF3D7_0621800	1658.26867664187	-0.728020267313243	0.185060922445351	-3.93394919734191	8.35614522717154e-05	0.000699591557177106
PF3D7_0512300	148.196796431796	0.134293907105583	0.304105482790141	0.441603044685179	0.658776480387444	0.781200863590435
PF3D7_1320400	39.1584213476107	0.191328240481114	0.487123281795731	0.392771702013096	0.694488106963018	0.807699517662117
PF3D7_1444300	546.307055484667	-0.140574963481196	0.249808555642246	-0.562730780456195	0.573618221147026	0.722655673478106
PF3D7_0310800	133.823131161104	-0.0190107588975969	0.304595658089436	-0.0624130987842739	0.950233863975756	0.968943984273424
PF3D7_1426900	272.585123587541	-0.904945616875174	0.288387848015866	-3.13794642562535	0.00170135970873909	0.00915200017237188
PF3D7_1470000	33.4225021788633	-1.85397511504873	0.559862763083446	-3.31148137954016	0.000928034158710447	0.005578224214435
PF3D7_1324600	43.4914434244865	-0.0533495258499932	0.479105607060863	-0.111352330391775	0.911336959731877	0.945133654888196
PF3D7_1218300	137.846098186451	0.696687585163168	0.30460371503744	2.28719332946263	0.0221845412035393	0.0710351880090322
PF3D7_1405800	207.10443012518	0.653630085935576	0.277793220982773	2.35293749654211	0.0186257646114772	0.0619560534574455
PF3D7_1327600	59.5545159387752	0.454187122366834	0.43492456652625	1.0442894178051	0.296351507353089	0.473269850753194
PF3D7_0717900	83.2462771720788	-0.326775156200249	0.355477047742852	-0.919258101965094	0.357960587120231	0.53430176107021
PF3D7_1138700	35.9691257798361	1.44537441343381	0.517898342875335	2.7908457968975	0.00525705114001709	0.0229557899780746
PF3D7_1032400	428.319558894228	-0.192300898845331	0.222552608295249	-0.864069400571644	0.387549767248343	0.55971033181716
PF3D7_1035000	31.1724643619116	0.300967541332936	0.538871471471754	0.558514520189646	0.576493092147415	0.724656937308567
PF3D7_1029400	225.207281936524	0.0447386453389924	0.254822556370511	0.17556783817027	0.860633471245547	0.915077937676693
PF3D7_1408400	115.72076755422	-1.28529457728475	0.335101774472212	-3.83553497831845	0.000125291272567181	0.00100549068110671
PF3D7_0807200	177.523156841601	-0.562359520690741	0.275251354275444	-2.04307630809325	0.0410448848142047	0.113557002358433
PF3D7_1143200	290.388444334956	1.04267309292753	0.241594896303863	4.31579105717582	1.59032353503559e-05	0.00016588526990746
PF3D7_1236800	93.0691270214965	-0.552379384054575	0.363596648926579	-1.51920922727238	0.128709839443024	0.265527385307656
PF3D7_1138000	35.1284889920025	0.953823986411289	0.515801799891513	1.84920639402946	0.0644280158157324	0.157953266928452
PF3D7_1475700	9.83550333979186	-3.17574101649757	1.15228036630815	-2.75604888302705	0.0058504252801252	0.0249084384809647
PF3D7_1445100	163.789911007935	0.197402275502834	0.287098450402751	0.687576945211342	0.491719230632112	0.653766403950873
PF3D7_0206900	101.174127682283	0.389613235214669	0.334776513018436	1.1638009838319	0.244504673365092	0.413605702684436
PF3D7_1472900	252.014237553123	1.31878851445591	0.267063253861612	4.93811295783616	7.88821496277978e-07	1.09794092013191e-05
PF3D7_0935200	530.065476963471	0.20304152593076	0.211051260129098	0.962048394340607	0.336025294945351	0.513741295973279
PF3D7_0304100	24.3197501293899	0.171351953086163	0.597647952428976	0.286710516433211	0.77433398456292	0.863027886342639
PF3D7_0524500	47.3725551609199	-1.50747011168083	0.484541361252746	-3.11112782566875	0.00186374243493979	0.00984710415803299
PF3D7_0819700	45.0586872156155	-1.49005693048485	0.486528935115237	-3.06262757040735	0.0021940293458545	0.0112583026571843
PF3D7_1315000	53.36578170011	-1.59781321373412	0.457173265604408	-3.49498392392154	0.000474090309726372	0.00315163916346457
PF3D7_1363600	23.5997591970555	-1.44030231691265	0.644963667947872	-2.23315263865228	0.0255388803452671	0.0787743580732823
PF3D7_1021000	275.81911703453	-0.207614622072771	0.255257326729774	-0.813354212913784	0.416015002872279	0.586185011956068
PF3D7_1337900	147.947383981534	0.270807861706547	0.331057914957935	0.8180075130992	0.41335289725409	0.583171936765827
PF3D7_0703900	58.4654765373835	0.217616079211342	0.446578478124381	0.487296387692762	0.626048307257449	0.757722597968662
PF3D7_1457600	70.1404402080486	-0.148178799332178	0.384019540290572	-0.385862654853597	0.699598389851381	0.811231377507697
PF3D7_1307700	119.162950320497	0.390300429316788	0.316895177695916	1.23163890392586	0.218084001572493	0.379728750196984
PF3D7_1240900	136.060101973599	1.4932100523855	0.395035809564342	3.7799359355099	0.000156868716186161	0.00121300913523118
PF3D7_1474300	103.412779703663	1.10782740002635	0.341660504529013	3.24248013844479	0.00118494207189803	0.00680120101576524
PF3D7_1455400	110.81267346147	-0.376633527768551	0.32250485358591	-1.16783832423229	0.242871986049965	0.411782194848322
PF3D7_0526100	33.0422098672592	-1.87399190459593	0.55098569462229	-3.40116253994685	0.000670999178697808	0.00425870359354403
PF3D7_0617200	1230.2796133664	-0.238617773745496	0.202792919312805	-1.17665732390504	0.239332307821327	0.407954879080057
PF3D7_1232000	121.840346303794	-0.431203848844229	0.312368626283585	-1.3804326445152	0.167453474828893	0.317648116221418
PF3D7_0416200	76.8569654730584	0.0118847528293536	0.415747065071807	0.028586498445397	0.977194380364676	0.986944165565593
PF3D7_1018800	24.9069920858745	-0.118116850710917	0.626792851719182	-0.188446390840201	0.850526736433116	0.90932455210588
PF3D7_1129800	101.467251660598	-0.569541811766333	0.354145644516516	-1.6082135149336	0.107788424221513	0.231703494924044
PF3D7_0725600	40.8135860343082	0.973058912946556	0.500819869399289	1.94293192503264	0.0520243839869928	0.134954342619724
PF3D7_0913800	33.3855307733971	1.52150390019844	0.549427916034874	2.7692511716166	0.00561853027665473	0.0242254925965345
PF3D7_1459600	254.212019357569	-0.113266099823016	0.249745338574036	-0.453526381992665	0.650169750674933	0.775704521306549
PF3D7_1347700	421.656074564124	1.55370279200286	0.233808635698034	6.64518993220371	3.02826319353151e-11	1.03752955876841e-09
PF3D7_1315900	347.684532284212	-0.921030787643577	0.235220983547332	-3.91559789332419	9.01804434965892e-05	0.000750773262306184
PF3D7_1359700	25.0753965923541	0.923688198873684	0.624125547454096	1.4799717823466	0.138880777286226	0.278809690126378
PF3D7_1016900	838.744875161188	0.318415384214453	0.20161379521173	1.57933331833797	0.114259623404959	0.242108640649708
PF3D7_0402300	18.4485607466708	1.59583479074049	0.724296973887357	2.20328794441253	0.0275744601376478	0.0833785780401107
PF3D7_0303200	1026.31573053607	0.803931863575114	0.208313424410798	3.85924174521631	0.000113739382846637	0.000919410546640509
PF3D7_1135800	26.6572245425207	-1.46051473989663	0.599988859246399	-2.43423643187488	0.0149232437648912	0.0526688809261691
PF3D7_0203300	68.408762691654	-1.52425343084887	0.417592258835619	-3.65009982488416	0.000262138413191799	0.00191718307447664
PF3D7_1002400	1071.17754140278	0.0130649393560758	0.204903305050958	0.0637614866818601	0.94916014500316	0.968943877689886
PF3D7_0416400	1053.10256547088	0.595268928686015	0.195832081463618	3.03969055650672	0.00236821334165383	0.0119321518367943
PF3D7_1205000	248.038413607567	-0.104781936705854	0.260659035194164	-0.401988508197318	0.68769248368429	0.802878721449496
PF3D7_0913000	296.809533195349	0.204751084353004	0.238616820516748	0.858074815973137	0.390851152544674	0.562653856959915
PF3D7_1003800	304.759298290592	0.667513906753601	0.266824632615237	2.50169521535952	0.0123600279438773	0.045235467922785
PF3D7_1362300	146.631332014672	0.139423349053792	0.31599148810647	0.441225014918172	0.659050105347791	0.781317319462087
PF3D7_0902200	92.1923273882241	0.981379215785261	0.350666357287543	2.79861240004994	0.00513227034344336	0.0224991457772605
PF3D7_0927100	37.9836553136397	-0.427978798417984	0.520916490479395	-0.821588116790312	0.411311354735934	0.581396627735275
PF3D7_0611300	179.842883958929	-0.532518590774585	0.277756564070514	-1.91721334311795	0.0552108336089614	0.141245866108164
PF3D7_1471500	70.4472476345461	-2.43339682631152	0.522391753191795	-4.65818384659321	3.19011259071802e-06	3.87159713325833e-05
PF3D7_1121500	24.7480401438936	-0.643513803328221	0.651513496056447	-0.987721370659783	0.32328912527212	0.502507908481863
PF3D7_0903300	419.464987590409	0.422373354497058	0.230967121979246	1.82871635961681	0.0674421103970164	0.163165214398865
PF3D7_0317800	224.493244405459	-0.431295781795547	0.262288515176474	-1.64435633601937	0.10010261879711	0.218567958186836
PF3D7_0732700	9.49328363302478	3.06439657700227	1.12460690050014	2.72486019393928	0.00643287200253178	0.0270047237504963
PF3D7_0824900	133.391780526919	1.16238006069629	0.303746325698254	3.82681192282477	0.000129813622992917	0.00103432893883802
PF3D7_0202700	108.902333501755	-1.11164446439427	0.364280445641579	-3.05161717488408	0.00227612190300452	0.0115993672265242
PF3D7_0112200	436.520720745155	-1.25673427073746	0.27352821229393	-4.5945325354117	4.33720455948301e-06	5.07031735116465e-05
PF3D7_0705100	28.213657920631	0.279108684379628	0.568623417413933	0.490849788862019	0.623532692462575	0.756794110542836
PF3D7_0717200	365.171832633182	0.689897751183993	0.247792146195131	2.78417924771802	0.00536633686623238	0.0233186969777551
PF3D7_1111100	715.133715307529	-0.668683982623571	0.219832496923553	-3.04178859805294	0.00235176999128049	0.0118627220171725
PF3D7_1339500	35.548048587435	-0.0818163298142985	0.508650182637176	-0.160849897644996	0.872211624230008	0.921896158916267
PF3D7_0215400	654.263470949651	0.647223305548771	0.206920377564308	3.12788577503742	0.00176068592418829	0.00938049653867781
PF3D7_1217000	17.5704393610491	-0.799522292864596	0.73826061958816	-1.08298109319526	0.278816815186727	0.454557135740001
PF3D7_1365800	143.072056129681	0.47973705648391	0.294355363471086	1.62978873843769	0.103146154728218	0.223885464502673
PF3D7_1018900	20.3579441637352	-0.58363502440419	0.656780750163192	-0.888629918369521	0.374202006468247	0.54837826339924
PF3D7_1411700	82.7090790467749	0.34839108098763	0.361294426469332	0.964285788718644	0.334902663792376	0.512685366460447
PF3D7_0925900	1463.59224424594	0.426303992971122	0.20522813777613	2.07722000302	0.0377812584885944	0.106483156979775
PF3D7_0501400	480.069867581939	3.80073253727322	0.578917249513815	6.56524320266004	5.19480060391761e-11	1.71389939924808e-09
PF3D7_0622000	38.0448859219549	-2.90008141086267	0.612339813917953	-4.73606540836695	2.17907286148145e-06	2.74707059264386e-05
PF3D7_1007200	198.354388437466	-0.375199571947602	0.308786782996873	-1.21507652725992	0.224336905162087	0.387886869406807
PF3D7_1407100	367.734621841091	0.0925855475271115	0.235070781143309	0.393862423380759	0.693682614366775	0.807661397199685
PF3D7_0912500	438.526826166723	-0.0404755043343694	0.218484685043459	-0.185255567575908	0.853028586672294	0.909967273034836
PF3D7_1017100	105.282116957965	-0.659350612469317	0.360187441642097	-1.83057635064491	0.0671638011105752	0.162580201166577
PF3D7_1355500	628.500046173743	-0.44282661733509	0.227791423269492	-1.94400039728975	0.0518954031903876	0.134776749743432
PF3D7_0528500	83.8828052973133	-0.494752062907243	0.356741600338981	-1.38686394420253	0.165483254125564	0.315253384891045
PF3D7_1456000	314.402081162881	0.977310923543747	0.24996996833706	3.90971335494966	9.24057081445984e-05	0.000765009338431303
PF3D7_1419900	40.2039106162298	0.668672888251557	0.501729786188529	1.33273508302395	0.18261875588303	0.33638707142391
PF3D7_1422200	14.4755543117221	-0.166422834640246	0.790571124347915	-0.210509629702851	0.83326993663182	0.900226735042549
PF3D7_1368700	190.694756708802	-0.312984837582748	0.284932525799633	-1.09845247292983	0.272006960124812	0.445903202206813
PF3D7_0815900	30.4692194945512	1.5815332771088	0.562165758873588	2.81328638776884	0.0049037955308852	0.0217562353253138
PF3D7_0306400	808.144494433919	0.387967964074979	0.210914289982901	1.83945793386703	0.0658478597096412	0.160528936588255
PF3D7_1415600	51.3186309140352	1.00785244697714	0.442542478872396	2.27741402259318	0.0227615135115333	0.072310828231362
PF3D7_0215100	256.587257761127	0.636205569850994	0.2478937424296	2.56644465332428	0.0102747020990788	0.0389476792759975
PF3D7_1359300	123.483561132736	0.365975081356943	0.308494791693053	1.18632499222574	0.235493980546334	0.403131001892098
PF3D7_0731200	155.415520659643	4.32448340296855	0.400645842292668	10.7937808070639	3.6831838013097e-27	9.6499415594314e-25
PF3D7_1401100	97.2786520217532	2.59525532167971	0.875744577317995	2.96348431825612	0.00304177560216524	0.0147904678297423
PF3D7_0214000	497.73939262649	-0.737541399298506	0.216647579682104	-3.40433712844027	0.000663248401150383	0.00422619224424007
PF3D7_1015800	827.319273508806	-0.440514594720909	0.198166735181101	-2.22294924684675	0.0262192224832225	0.0803719318240008
PF3D7_1116500	196.959321067678	-0.713407090527781	0.307715090093977	-2.31840138327277	0.0204275169541176	0.0664603071684733
PF3D7_1456300	27.880044429225	-0.773675471065051	0.578660418686143	-1.33701121777379	0.181218975178176	0.334500337937669
PF3D7_1441100	2208.16385913553	0.189706033145017	0.205736815710297	0.922081118491439	0.35648626495585	0.533215453246368
PF3D7_0904800	462.496931081314	-0.811176133889113	0.245655281456853	-3.30209116237376	0.000959668748199401	0.00575284603563948
PF3D7_0918700	100.283834391182	4.1510963893925	0.444679980334801	9.33501972872068	1.00972444579242e-20	1.21548991393499e-18
PF3D7_0208300	37.3113723006418	-0.629093957976507	0.49992912106533	-1.25836629927845	0.208259313967887	0.367961038173402
PF3D7_1216300	123.293745777948	-0.119063975070343	0.332432153394392	-0.358160225641853	0.720223410792568	0.825920461295081
PF3D7_1463400	94.1002797750048	-0.315803631539351	0.345316311958086	-0.914534357640433	0.360436132990548	0.535707890442865
PF3D7_0913100	27.3292179240405	-1.07810444346435	0.576578332327884	-1.86983170025069	0.061507192754762	0.15262007606112
PF3D7_1006100	35.1871120996809	-0.284967242493599	0.504802571084948	-0.564512264430691	0.572405555855608	0.721418886751805
PF3D7_0906910	146.078766182832	0.366671542165619	0.291008142506388	1.26000440746282	0.207667772288623	0.367336083309582
PF3D7_1306100	45.5419483851645	-0.912337751527466	0.473831342904384	-1.92544829545303	0.0541732985447219	0.139151021752129
PF3D7_1302600	110.703998998267	-0.333446485427482	0.350137272072953	-0.952330734324128	0.340929275517915	0.518082222161991
PF3D7_1422100	282.941956047023	-0.0567763648538962	0.262294782697079	-0.216460137979437	0.82862909385829	0.899013586551686
